BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance(km),streetType,ElectricityProp,NaturalGasProp,SteamProp,OtherEnergyProp,Imp_NumberofFloors
SPS-District K-12,K-12 School,NORTHEAST,1961,1.0,0,43578,K-12 School,None,0.0,None,0.0,83.0,1436773.875,24.63,9.483047522527636,avenue,0.7796105006433249,0.22038958635714337,0.0,-8.700046832352098e-08,1
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1956,1.0,0,28800,Self-Storage Facility,None,0.0,None,0.0,,1143826.625,29.44,2.540605726791092,street,0.5933224364313079,0.4066770171572112,0.0,5.464114808483322e-07,2
NonResidential,K-12 School,CENTRAL,2009,4.0,0,28500,K-12 School,None,0.0,None,0.0,92.0,1162561.125,28.64,3.9308355747638224,avenue,0.6171778709700103,0.38282202150876155,0.0,1.0752122818488361e-07,2
NonResidential,Restaurant,LAKE UNION,1978,1.0,0,26519,Restaurant,Office,12927.0,None,0.0,,3717064.0,97.27,2.3876365270202564,avenue,0.58394205749484,0.41605794250516,0.0,0.0,2
NonResidential,Mixed Use Property,LAKE UNION,1988,1.0,15402,19237,Restaurant,Other,19659.0,Parking,15402.0,,15480681.0,515.71,2.228870339552798,avenue,0.4290731137732248,0.5709268216301338,0.0,6.459664145265961e-08,2
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1921,1.0,0,26300,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,3537841.5,116.94,2.0911309211347286,avenue,0.434706585922518,0.5652932727483693,0.0,1.4132911268071225e-07,2
NonResidential,Restaurant,LAKE UNION,1962,1.0,0,34072,Restaurant,None,0.0,None,0.0,,6584966.5,226.81,3.301744339892708,avenue,0.4045862647896538,0.5954136592798156,0.0,7.593053055015541e-08,2
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1949,1.0,0,23355,Office,None,0.0,None,0.0,77.0,840549.375,5.86,3.168374022849785,avenue,0.99999955386321,0.0,0.0,4.4613679000118225e-07,3
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1965,1.0,0,30840,Office,Restaurant,1180.0,None,0.0,30.0,3542708.5,101.21,3.120101431523927,avenue,0.5318794927666219,0.4681203660984244,0.0,1.411349536661004e-07,4
NonResidential,Other,NORTHEAST,1946,1.0,0,20332,Other,None,0.0,None,0.0,,392683.6875,10.99,8.019296026272064,avenue,0.5447819881746425,0.4552188076312694,0.0,-7.958059118511257e-07,1
NonResidential,Worship Facility,CENTRAL,1900,1.0,0,21850,Worship Facility,None,0.0,None,0.0,100.0,317794.4063,13.09,3.6310168525004927,street,0.2582046706087665,0.7417940508917007,0.0,1.2784995327756688e-06,1
NonResidential,Mixed Use Property,NORTHEAST,1997,1.0,6985,25297,Multifamily Housing,Parking,6985.0,Other,6576.0,,1391714.25,34.62,7.261435149604819,avenue,0.6119481782988139,0.3880516420666096,0.0,1.796345765662743e-07,4
NonResidential,Large Office,DOWNTOWN,1983,1.0,83064,224493,Office,Parking,83064.0,Multifamily Housing,55065.0,,9512829.0,66.32,0.3902166218332184,avenue,0.9999997897576,0.0,0.0,2.1024240002632235e-07,13
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1918,1.0,0,28309,Self-Storage Facility,None,0.0,None,0.0,,430308.9063,11.85,4.428124146901144,street,0.5542088404596891,0.4457913772908586,0.0,-2.1775054769933997e-07,2
NonResidential,Hotel,DOWNTOWN,1914,1.0,0,45500,Hotel,None,0.0,None,0.0,77.0,2799595.0,122.0,0.6958103670932275,way,0.38203847342204855,0.28179147340954674,0.33616994154511637,1.1162328836849616e-07,4
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,38376,Office,Retail Store,2409.0,None,0.0,,2058532.875,14.35,0.7548026806945802,avenue,1.0000000607228583,0.0,0.0,-6.07228582638011e-08,5
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,42804,Office,Retail Store,6583.0,None,0.0,,1544501.75,46.53,0.7076023079007999,avenue,0.4981651849860319,0.5018349768784658,0.0,-1.6186449772556101e-07,4
NonResidential,Mixed Use Property,DOWNTOWN,2005,1.0,0,57600,Residence Hall/Dormitory,Multifamily Housing,16000.0,Financial Office,7000.0,,6983736.0,223.36,0.8113725013189809,street,0.45790977780374287,0.5420900790064229,0.0,1.4318983420908236e-07,5
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,33300,Office,Restaurant,2820.0,Retail Store,2377.0,,1287497.375,18.76,0.846005666913137,avenue,0.8353438390505457,0.1646558696867246,0.0,2.9126272975896357e-07,4
NonResidential,Hotel,DOWNTOWN,1900,1.0,0,25450,Hotel,None,0.0,None,0.0,99.0,503744.6875,3.51,0.8433371717087512,avenue,1.0000006203539367,0.0,0.0,-6.203539367350648e-07,3
NonResidential,Other,DOWNTOWN,1900,1.0,0,22200,Other,None,0.0,None,0.0,,188745.7031,7.05,0.8933532194900292,way,0.34148062149977493,0.6585209515161672,0.0,-1.5730159421395352e-06,3
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1968,1.0,0,29498,Non-Refrigerated Warehouse,Office,9148.0,None,0.0,,3768900.5,50.05,3.9521293563100985,avenue,0.8632976646637395,0.1367022026715749,0.0,1.3266468562913772e-07,2
NonResidential,Warehouse,LAKE UNION,1938,1.0,0,23050,Non-Refrigerated Warehouse,None,0.0,None,0.0,27.0,466672.6875,3.25,4.50237468684373,way,1.0000006696342176,0.0,0.0,-6.696342176656738e-07,1
NonResidential,Retail Store,NORTHEAST,1930,1.0,0,46059,Retail Store,None,0.0,None,0.0,82.0,1582655.875,20.66,6.053170596884679,street,0.8682076891794307,0.13179238980173122,0.0,-7.898116196611597e-08,1
NonResidential,Medical Office,NORTHEAST,1970,1.0,0,23595,Medical Office,None,0.0,None,0.0,72.0,817409.625,6.53,7.531295448000056,avenue,0.9779686653432788,0.022031793423034383,0.0,-4.58766313156638e-07,2
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,28142,Office,None,0.0,None,0.0,96.0,847097.8125,34.08,0.9569740586015083,street,0.48884673515787175,0.1090558830831593,0.40209712358335237,2.581756166262519e-07,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,28760,Office,Retail Store,6020.0,Non-Refrigerated Warehouse,6000.0,,2615973.5,124.59,0.9398156008946665,avenue,0.21873310260979326,0.5898458069242674,0.191421209924336,-1.1945839665424744e-07,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1902,1.0,0,39030,Office,Retail Store,6685.0,None,0.0,99.0,713326.875,13.69,0.9144004845899552,street,0.7350655335956605,0.2649346416395709,0.0,-1.7523523139374217e-07,4
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,0,47215,Office,Retail Store,22376.0,None,0.0,58.0,2092696.0,63.81,0.8045657571191975,avenue,0.7634051959768643,0.4739403143122556,0.0,-0.23734551028911988,3
Nonresidential COS,Other,EAST,1926,1.0,27000,34580,Other,Parking,23154.0,None,0.0,,4199443.0,69.53,1.623887568495158,avenue,0.7922586400148781,0.20774135998512183,0.0,0.0,2
NonResidential,Small- and Mid-Sized Office,EAST,1917,1.0,0,30720,Office,Retail Store,1000.0,None,0.0,,1288669.5,25.53,1.6088581371623838,avenue,0.7217397478562192,0.27825986414670323,0.0,3.879970776060115e-07,3
NonResidential,Mixed Use Property,EAST,1916,1.0,0,20640,Retail Store,Office,9212.0,Restaurant,2450.0,,412562.4063,2.88,1.5915404646626605,street,0.9999990151792947,0.0,0.0,9.848207053500287e-07,2
NonResidential,Mixed Use Property,EAST,1912,1.0,0,34914,Retail Store,Restaurant,10638.0,Office,5837.0,,1333289.625,9.29,1.453168180576928,street,1.0000002812592201,0.0,0.0,-2.812592200288066e-07,2
NonResidential,Small- and Mid-Sized Office,EAST,1906,1.0,0,20897,Office,Retail Store,3433.0,Non-Refrigerated Warehouse,3400.0,,964923.8125,17.79,1.557244601203952,avenue,0.7516064901756169,0.24839370414024267,0.0,-1.9431585952284704e-07,3
NonResidential,Retail Store,EAST,1916,1.0,0,36940,Retail Store,None,0.0,None,0.0,100.0,336745.4063,2.35,1.5387768649877254,avenue,0.9999987934505048,0.0,0.0,1.2065494951735324e-06,2
NonResidential,Small- and Mid-Sized Office,EAST,1913,1.0,0,22866,Office,None,0.0,None,0.0,,1153690.125,20.76,1.5072108279137026,street,0.7609972391850022,0.2390026524670132,0.0,1.0834798468956298e-07,3
NonResidential,Retail Store,EAST,1920,1.0,0,30240,Retail Store,Restaurant,714.0,None,0.0,78.0,1264626.875,18.19,1.444045478601973,avenue,0.8392688950248666,0.1607312038185176,0.0,-9.884338414048017e-08,1
NonResidential,Low-Rise Multifamily,EAST,1910,1.0,0,32100,Multifamily Housing,Bar/Nightclub,10700.0,None,0.0,,108200.3984,5.22,1.425997125754595,street,0.10508279237537446,0.8949135255679428,0.0,3.6820566827551977e-06,3
NonResidential,Other,NORTHEAST,1962,1.0,0,28586,Other,None,0.0,None,0.0,,5078204.0,35.4,5.650779446033839,street,0.9999998030799866,0.0,0.0,1.9692001345357533e-07,2
NonResidential,Hotel,DOWNTOWN,1908,1.0,0,28800,Hotel,Restaurant,7200.0,None,0.0,,4644346.0,190.45,1.4497853393265268,street,0.2623176653935775,0.7376823346064225,0.0,0.0,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1979,1.0,0,35202,Office,Bank Branch,9127.0,None,0.0,2.0,3605755.5,25.14,1.5481192839497893,street,0.9999998613328053,0.0,0.0,1.3866719471134411e-07,3
NonResidential,Senior Care Community,EAST,1969,1.0,26082,69035,Senior Care Community,Parking,26082.0,None,0.0,1.0,7202141.5,183.79,0.8872615081259277,avenue,0.5980169925847749,0.40198293799142937,0.0,6.942379568632468e-08,6
NonResidential,Worship Facility,EAST,1910,1.0,0,24600,Worship Facility,None,0.0,None,0.0,69.0,331059.5,5.66,1.0171457967940276,street,0.7802585335868628,0.21974297671566592,0.0,-1.5103025286995239e-06,2
NonResidential,Worship Facility,EAST,1900,1.0,0,48850,Worship Facility,Office,4325.0,Other,3700.0,,1063480.5,65.05,0.8063825460579745,avenue,0.22560169180346984,0.007410573113470346,0.7669873824672855,3.526157743371881e-07,1
NonResidential,Hospital,SOUTHWEST,1961,1.0,0,54863,Hospital (General Medical & Surgical),None,0.0,None,0.0,100.0,2037720.625,14.21,4.402185168719383,avenue,0.9999996932847456,0.0,0.0,3.067152544525087e-07,3
NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,0,25000,Non-Refrigerated Warehouse,Food Sales,7500.0,Office,4107.0,,1989103.875,65.89,6.077242933395617,street,0.4331704396282472,0.566829623214122,0.0,-6.284236915480344e-08,1
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,0,25000,Non-Refrigerated Warehouse,Office,1000.0,None,0.0,,287132.5,8.61,5.8248085076380995,street,0.500803635952043,0.4991946226916145,0.0,1.7413563424551383e-06,1
NonResidential,Other,GREATER DUWAMISH,1927,1.0,0,22622,Manufacturing/Industrial Plant,None,0.0,None,0.0,,774075.6875,26.56,5.844521877171705,avenue,0.4075002032666218,0.5925002004406708,0.0,-4.037072925120129e-07,1
NonResidential,Small- and Mid-Sized Office,EAST,1917,1.0,0,27544,Office,Parking,3744.0,None,0.0,94.0,1031667.5,17.41,1.1153126024015507,street,0.785248154080651,0.21475233057162313,0.0,-4.846522741096331e-07,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1989,1.0,0,47415,Office,Parking,7000.0,Multifamily Housing,5713.0,,1478979.25,10.31,0.8481807434268909,avenue,0.999999830964498,0.0,0.0,1.6903550201938263e-07,7
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1961,1.0,0,22960,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,2266983.0,95.38,3.2216309920059008,avenue,0.2392285253131585,0.7607710335719324,0.0,4.4111490911047854e-07,3
NonResidential,Supermarket / Grocery Store,EAST,1998,1.0,0,44739,Supermarket/Grocery Store,Parking,0.0,None,0.0,17.0,14585813.0,393.07,2.189886983156421,street,0.5670106973125186,0.4329892341277103,0.0,6.85597710597277e-08,1
NonResidential,Mixed Use Property,NORTHEAST,1948,1.0,0,22778,Retail Store,Office,12923.0,Restaurant,3720.0,,2470566.0,120.86,8.046613666686651,way,0.09081279350561774,0.9091872064943822,0.0,0.0,1
NonResidential,Worship Facility,BALLARD,1956,1.0,0,21562,Worship Facility,Pre-school/Daycare,400.0,None,0.0,20.0,866806.0,37.28,9.425440539457698,avenue,0.2189532605911819,0.7810467394088181,0.0,0.0,2
NonResidential,Other,CENTRAL,1959,1.0,0,25753,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,1378130.25,62.51,3.8602311322655214,street,0.16801242117717102,0.8319873974176244,0.0,1.8140520462416378e-07,1
NonResidential,Other,EAST,1928,1.0,0,71280,Other - Recreation,None,0.0,None,0.0,,22767828.0,861.85,4.738525058907702,boulevard,0.33066333775887624,0.6693366183194989,0.0,4.3921624847130787e-08,3
SPS-District K-12,K-12 School,EAST,1925,1.0,0,38297,K-12 School,None,0.0,None,0.0,85.0,1845150.625,69.18,4.834842274326839,avenue,0.338499736302016,0.6615004669334245,0.0,-2.0323544046708924e-07,3
NonResidential,Senior Care Community,EAST,1963,1.0,0,153312,Senior Care Community,Parking,72317.0,Worship Facility,4722.0,51.0,20628680.0,792.6,5.356843277190206,avenue,0.3183355890924674,0.6816644593837318,0.0,-4.847619915573851e-08,16
NonResidential,Mixed Use Property,DOWNTOWN,2009,1.0,201857,1004813,Office,Multifamily Housing,181047.0,Parking,177210.0,87.0,27684480.0,393.29,1.1716776979936698,avenue,0.843195357109832,0.15680457064752526,0.0,7.22426428092563e-08,19
NonResidential,Worship Facility,SOUTHEAST,1968,1.0,0,24200,Worship Facility,Parking,0.0,None,0.0,73.0,826488.6875,22.38,8.765003736493838,avenue,0.5642363979724768,0.4357639801331219,0.0,-3.7810559869278307e-07,1
NonResidential,Residence Hall,MAGNOLIA / QUEEN ANNE,1981,1.0,2211,21302,Residence Hall/Dormitory,Office,2600.0,Social/Meeting Hall,1800.0,,1740568.25,49.79,3.2537036211123707,avenue,0.5311190756237223,0.46888078074502393,0.0,1.4363125375865037e-07,4
NonResidential,Self-Storage Facility,DELRIDGE,1994,1.0,0,66610,Self-Storage Facility,None,0.0,None,0.0,,640377.0,18.81,5.128849233552738,street,0.5144063575050322,0.4855936424949678,0.0,0.0,3
NonResidential,Other,GREATER DUWAMISH,1950,1.0,0,36000,Other,Office,1400.0,None,0.0,,3646053.75,58.79,4.458417798135187,street,0.8016436949126161,0.19835609938553428,0.0,2.057018495681804e-07,1
NonResidential,K-12 School,NORTHWEST,1938,1.0,0,23222,K-12 School,None,0.0,None,0.0,62.0,1219863.125,55.06,11.87364791953791,street,0.17277594156311593,0.8272239559663712,0.0,1.0247051282905203e-07,2
NonResidential,Mixed Use Property,EAST,1924,1.0,0,24476,Fitness Center/Health Club/Gym,Office,5872.0,Retail Store,5375.0,,2662054.25,91.69,1.0885077239774281,street,0.40461271591290826,0.5953871901746556,0.0,9.391243623228189e-08,2
NonResidential,Retail Store,EAST,1910,1.0,0,24750,Retail Store,Office,2050.0,Medical Office,1250.0,,782343.8125,28.07,1.0879743187496942,street,0.37338826655576063,0.62661197310869,0.0,-2.3966445059600956e-07,2
NonResidential,K-12 School,EAST,1904,1.0,0,60000,K-12 School,None,0.0,None,0.0,52.0,3625407.5,121.63,0.9892040399871135,avenue,0.4239556518818919,0.5760442102025772,0.0,1.379155308748051e-07,3
NonResidential,Other,EAST,1954,1.0,0,46560,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,690557.6875,17.31,1.0718941880163275,street,0.6077884695187034,0.39221198301409105,0.0,-4.52532794372809e-07,2
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1980,1.0,0,30408,Bank Branch,Parking,5408.0,None,0.0,61.0,1440554.25,10.04,2.852772741252161,avenue,0.9999998264556854,0.0,0.0,1.735443146275123e-07,3
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1920,1.0,0,30109,Office,Parking,7200.0,None,0.0,89.0,1465795.75,34.03,2.9820143065401123,avenue,0.6478631146256223,0.3521370559302004,0.0,-1.705558226649245e-07,3
SPS-District K-12,K-12 School,SOUTHWEST,1964,1.0,0,39929,K-12 School,None,0.0,None,0.0,82.0,1813718.0,47.18,6.971684196675138,street,0.5872528143845956,0.41274718561540436,0.0,0.0,2
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1960,1.0,0,25481,Office,None,0.0,None,0.0,92.0,917100.3125,38.59,4.257637530862417,avenue,0.2391134284996768,0.7608862307524292,0.0,3.407478939224546e-07,2
NonResidential,Senior Care Community,SOUTHEAST,1967,1.0,0,141297,Senior Care Community,None,0.0,None,0.0,76.0,19423344.0,717.93,9.659075809189503,avenue,0.3499851518873372,0.6500147451437817,0.0,1.0296888115661237e-07,1
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1912,1.0,0,27788,Office,Other - Restaurant/Bar,4874.0,None,0.0,73.0,2119806.25,35.99,1.7392690179848806,street,0.7830734530573255,0.216926429007368,0.0,1.1793530658757139e-07,2
NonResidential,Hotel,NORTHWEST,1990,1.0,8584,33120,Hotel,None,0.0,None,0.0,73.0,1943899.25,58.52,13.500526263069554,avenue,0.49858139510059485,0.5014184762919168,0.0,1.2860748827389073e-07,4
NonResidential,Warehouse,GREATER DUWAMISH,1941,1.0,0,22324,Non-Refrigerated Warehouse,None,0.0,None,0.0,53.0,588856.125,22.33,4.557000266345287,street,0.32927907474852197,0.6707207129755167,0.0,2.1227596129699763e-07,2
NonResidential,Other,GREATER DUWAMISH,1946,1.0,0,31360,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,1725108.25,39.65,4.638126409430526,avenue,0.6529410545686046,0.3470588005129533,0.0,1.4491844207457706e-07,2
NonResidential,Mixed Use Property,GREATER DUWAMISH,1947,1.0,0,30496,Retail Store,Manufacturing/Industrial Plant,10272.0,Office,8012.0,,1992158.25,46.01,4.699128094106203,avenue,0.6504774407354436,0.3495224337725178,0.0,1.2549203859683337e-07,1
NonResidential,Small- and Mid-Sized Office,EAST,1922,1.0,0,27600,Office,Retail Store,9175.0,None,0.0,84.0,1072151.375,12.57,1.260727217420588,street,0.8970179234252252,0.10298172681073137,0.0,3.4976404334695743e-07,3
NonResidential,Senior Care Community,NORTHWEST,1961,1.0,0,55974,Senior Care Community,None,0.0,None,0.0,98.0,6135173.0,203.21,6.287192583881153,avenue,0.43320750694397697,0.5667924930560231,0.0,0.0,2
SPS-District K-12,K-12 School,GREATER DUWAMISH,1971,1.0,0,52901,K-12 School,None,0.0,None,0.0,75.0,2240342.0,60.2,9.390761244783228,street,0.5686618382371977,0.43133816176280226,0.0,0.0,2
NonResidential,Senior Care Community,NORTH,1954,1.0,0,22583,Senior Care Community,None,0.0,None,0.0,95.0,1981360.0,70.92,11.786682854491366,street,0.3753512738724916,0.6246487261275083,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1997,1.0,7358,24328,Office,Parking,6750.0,Food Service,3743.0,35.0,2305643.5,16.07,5.9446180904204216,street,0.9999997831408021,0.0,0.0,2.168591978768617e-07,3
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1981,1.0,6034,20660,Office,Parking,4720.0,None,0.0,92.0,720170.6875,5.02,4.510951304838343,street,1.000000433924909,0.0,0.0,-4.339249089473667e-07,3
NonResidential,Warehouse,NORTHWEST,1972,1.0,0,29400,Non-Refrigerated Warehouse,None,0.0,None,0.0,69.0,227509.5,1.59,11.202708830356361,avenue,0.9999978022895747,0.0,0.0,2.1977104252789442e-06,1
NonResidential,Hotel,GREATER DUWAMISH,1992,1.0,0,22452,Hotel,None,0.0,None,0.0,85.0,1244150.0,41.88,6.773565350085999,avenue,0.42148052887513565,0.5785194711248643,0.0,0.0,3
NonResidential,Other,NORTHEAST,1912,1.0,0,25767,Bank Branch,None,0.0,None,0.0,22.0,1581352.75,11.02,6.226352352004274,way,0.9999995257225183,0.0,0.0,4.742774817320171e-07,2
NonResidential,Retail Store,NORTHEAST,1953,1.0,0,33910,Retail Store,Office,14462.0,None,0.0,75.0,1822834.25,38.21,6.269058791261592,way,0.6967852397989559,0.3032146230519862,0.0,1.3714905784768966e-07,4
NonResidential,Worship Facility,NORTHEAST,1927,1.0,0,78401,Worship Facility,Office,9940.0,K-12 School,4960.0,,2462408.25,87.41,6.5605163566922755,avenue,0.3817295527660777,0.6182703457072969,0.0,1.0152662540827664e-07,2
NonResidential,Warehouse,LAKE UNION,1979,1.0,0,78716,Non-Refrigerated Warehouse,Office,29399.0,Retail Store,6278.0,38.0,4103800.75,48.13,4.419851620210409,way,0.89692609954321,0.10307371769937905,0.0,1.827574109196213e-07,2
NonResidential,K-12 School,LAKE UNION,1910,1.0,0,33300,K-12 School,None,0.0,None,0.0,92.0,1594733.625,69.2,6.2433260499552645,avenue,0.21063517739522172,0.7893650577537675,0.0,-2.3514898922382726e-07,2
NonResidential,Supermarket / Grocery Store,LAKE UNION,1957,1.0,0,28808,Supermarket/Grocery Store,None,0.0,None,0.0,29.0,9232576.0,226.73,6.0161751204618765,street,0.6188446214794224,0.38115527020844453,0.0,1.0831213303849327e-07,1
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1957,1.0,7004,20962,Office,Parking,7004.0,None,0.0,58.0,1100499.75,7.67,6.42462741612445,way,1.00000022716952,0.0,0.0,-2.27169520029423e-07,1
NonResidential,Supermarket / Grocery Store,NORTHEAST,1950,1.0,0,26226,Supermarket/Grocery Store,Parking,0.0,None,0.0,37.0,7588060.5,156.18,6.505234059545577,avenue,0.704985153979729,0.2950147801272802,0.0,6.589299070559598e-08,1
NonResidential,Mixed Use Property,NORTHEAST,1976,1.0,15755,19193,Bank Branch,Parking,19183.0,None,0.0,17.0,1159807.125,8.09,6.215719219051418,street,0.9999998922234591,0.0,0.0,1.0777654086234382e-07,2
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1998,1.0,9999,27640,Office,Laboratory,7557.0,None,0.0,,6197824.5,43.21,3.0264620460354594,avenue,0.9999999193265314,0.0,0.0,8.067346856949564e-08,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,22840,Office,Other,4440.0,None,0.0,64.0,881386.1875,6.14,0.7708114665800664,street,0.9999997872669181,0.0,0.0,2.1273308188755795e-07,4
NonResidential,Other,DOWNTOWN,1900,1.0,0,21420,Museum,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,,810636.875,9.72,0.7453371924409175,avenue,0.8912338215554283,0.10876633264431747,0.0,-1.541997457246193e-07,1
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,20880,Office,None,0.0,None,0.0,94.0,683274.0,4.76,0.8047711895840773,street,1.0,0.0,0.0,0.0,1
